head_entity_id,tail_entity_id,relation
E0044017,E0048240,Head가 Tail에게 지시함. (Commands)
E0044017,E0029476,Head가 Tail에게 지시함. (Commands)
E0044017,E0010291,Head가 Tail에게 지시함. (Commands)
E0048240,E0046429,Head가 Tail에게 지시함. (Commands)
E0048240,E0044017,Head가 Tail에게 지시함. (Commands)
E0048240,E0029476,Head가 Tail에게 지시함. (Commands)
E0048240,E0010291,Head가 Tail에게 지시함. (Commands)
E0029476,E0046429,Head가 Tail에게 지시함. (Commands)
E0029476,E0044017,Head가 Tail에게 지시함. (Commands)
E0029476,E0048240,Head가 Tail에게 지시함. (Commands)
E0029476,E0010291,Head가 Tail에게 지시함. (Commands)
E0010291,E0046429,Head가 Tail에게 지시함. (Commands)
E0010291,E0044017,Head가 Tail에게 지시함. (Commands)
E0010291,E0048240,Head가 Tail에게 지시함. (Commands)
E0010291,E0029476,Head가 Tail에게 지시함. (Commands)
E0046429,E0007022,Head가 Tail에게 지시함. (Commands)
E0046429,E0010291,Head가 Tail에게 지시함. (Commands)
E0007022,E0046429,Head가 Tail에게 지시함. (Commands)
E0007022,E0010291,Head가 Tail에게 지시함. (Commands)
E0010291,E0046429,Head가 Tail에게 지시함. (Commands)
E0010291,E0007022,Head가 Tail에게 지시함. (Commands)
E0048240,E0032600,Head가 Tail에게 지시함. (Commands)
E0048240,E0007022,Head가 Tail에게 지시함. (Commands)
E0048240,E0035685,Head가 Tail에게 지시함. (Commands)
E0048240,E0007151,Head가 Tail에게 지시함. (Commands)
E0048240,E0020525,Head가 Tail에게 지시함. (Commands)
E0048240,E0054067,Head가 Tail에게 지시함. (Commands)
E0032600,E0048240,Head가 Tail에게 지시함. (Commands)
E0032600,E0007022,Head가 Tail에게 지시함. (Commands)
E0032600,E0035685,Head가 Tail에게 지시함. (Commands)
E0032600,E0007151,Head가 Tail에게 지시함. (Commands)
E0032600,E0020525,Head가 Tail에게 지시함. (Commands)
E0032600,E0054067,Head가 Tail에게 지시함. (Commands)
E0007022,E0048240,Head가 Tail에게 지시함. (Commands)
E0007022,E0032600,Head가 Tail에게 지시함. (Commands)
E0007022,E0035685,Head가 Tail에게 지시함. (Commands)
E0007022,E0007151,Head가 Tail에게 지시함. (Commands)
E0007022,E0020525,Head가 Tail에게 지시함. (Commands)
E0007022,E0054067,Head가 Tail에게 지시함. (Commands)
E0035685,E0048240,Head가 Tail에게 지시함. (Commands)
E0035685,E0032600,Head가 Tail에게 지시함. (Commands)
E0035685,E0007022,Head가 Tail에게 지시함. (Commands)
E0035685,E0007151,Head가 Tail에게 지시함. (Commands)
E0035685,E0020525,Head가 Tail에게 지시함. (Commands)
E0035685,E0054067,Head가 Tail에게 지시함. (Commands)
E0007151,E0048240,Head가 Tail에게 지시함. (Commands)
E0007151,E0032600,Head가 Tail에게 지시함. (Commands)
E0007151,E0007022,Head가 Tail에게 지시함. (Commands)
E0007151,E0035685,Head가 Tail에게 지시함. (Commands)
E0007151,E0020525,Head가 Tail에게 지시함. (Commands)
E0007151,E0054067,Head가 Tail에게 지시함. (Commands)
E0020525,E0048240,Head가 Tail에게 지시함. (Commands)
E0020525,E0032600,Head가 Tail에게 지시함. (Commands)
E0020525,E0007022,Head가 Tail에게 지시함. (Commands)
E0020525,E0035685,Head가 Tail에게 지시함. (Commands)
E0020525,E0007151,Head가 Tail에게 지시함. (Commands)
E0020525,E0054067,Head가 Tail에게 지시함. (Commands)
E0054067,E0048240,Head가 Tail에게 지시함. (Commands)
E0054067,E0032600,Head가 Tail에게 지시함. (Commands)
E0054067,E0007022,Head가 Tail에게 지시함. (Commands)
E0054067,E0035685,Head가 Tail에게 지시함. (Commands)
E0054067,E0007151,Head가 Tail에게 지시함. (Commands)
E0054067,E0020525,Head가 Tail에게 지시함. (Commands)
E0040619,E0052645,Head가 Tail에게 지시함. (Commands)
E0040619,E0065302,Head가 Tail에게 지시함. (Commands)
E0040619,E0035685,Head가 Tail에게 지시함. (Commands)
E0052645,E0040619,Head가 Tail에게 지시함. (Commands)
E0052645,E0065302,Head가 Tail에게 지시함. (Commands)
E0052645,E0035685,Head가 Tail에게 지시함. (Commands)
E0065302,E0040619,Head가 Tail에게 지시함. (Commands)
E0065302,E0052645,Head가 Tail에게 지시함. (Commands)
E0065302,E0035685,Head가 Tail에게 지시함. (Commands)
E0035685,E0040619,Head가 Tail에게 지시함. (Commands)
E0035685,E0052645,Head가 Tail에게 지시함. (Commands)
E0035685,E0065302,Head가 Tail에게 지시함. (Commands)
E0052645,E0065302,Head가 Tail에게 지시함. (Commands)
E0052645,E0006826,Head가 Tail에게 지시함. (Commands)
E0052645,E0035685,Head가 Tail에게 지시함. (Commands)
E0052645,E0035626,Head가 Tail에게 지시함. (Commands)
E0006826,E0052645,Head가 Tail에게 지시함. (Commands)
E0006826,E0065302,Head가 Tail에게 지시함. (Commands)
E0006826,E0035685,Head가 Tail에게 지시함. (Commands)
E0006826,E0035626,Head가 Tail에게 지시함. (Commands)
E0035685,E0052645,Head가 Tail에게 지시함. (Commands)
E0035685,E0065302,Head가 Tail에게 지시함. (Commands)
E0035685,E0006826,Head가 Tail에게 지시함. (Commands)
E0035685,E0035626,Head가 Tail에게 지시함. (Commands)
E0035626,E0052645,Head가 Tail에게 지시함. (Commands)
E0035626,E0065302,Head가 Tail에게 지시함. (Commands)
E0035626,E0006826,Head가 Tail에게 지시함. (Commands)
E0035626,E0035685,Head가 Tail에게 지시함. (Commands)
E0041546,E0042299,Head가 Tail에게 지시함. (Commands)
E0041546,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0044017,Head가 Tail에게 지시함. (Commands)
E0041546,E0032268,Head가 Tail에게 지시함. (Commands)
E0041546,E0020869,Head가 Tail에게 지시함. (Commands)
E0041546,E0006826,Head가 Tail에게 지시함. (Commands)
E0041546,E0035685,Head가 Tail에게 지시함. (Commands)
E0041546,E0029476,Head가 Tail에게 지시함. (Commands)
E0041546,E0038070,Head가 Tail에게 지시함. (Commands)
E0042299,E0041546,Head가 Tail에게 지시함. (Commands)
E0042299,E0010138,Head가 Tail에게 지시함. (Commands)
E0042299,E0044017,Head가 Tail에게 지시함. (Commands)
E0042299,E0032268,Head가 Tail에게 지시함. (Commands)
E0042299,E0020869,Head가 Tail에게 지시함. (Commands)
E0042299,E0006826,Head가 Tail에게 지시함. (Commands)
E0042299,E0035685,Head가 Tail에게 지시함. (Commands)
E0042299,E0029476,Head가 Tail에게 지시함. (Commands)
E0042299,E0038070,Head가 Tail에게 지시함. (Commands)
E0010138,E0041546,Head가 Tail에게 지시함. (Commands)
E0010138,E0042299,Head가 Tail에게 지시함. (Commands)
E0010138,E0044017,Head가 Tail에게 지시함. (Commands)
E0010138,E0032268,Head가 Tail에게 지시함. (Commands)
E0010138,E0020869,Head가 Tail에게 지시함. (Commands)
E0010138,E0006826,Head가 Tail에게 지시함. (Commands)
E0010138,E0035685,Head가 Tail에게 지시함. (Commands)
E0010138,E0029476,Head가 Tail에게 지시함. (Commands)
E0010138,E0038070,Head가 Tail에게 지시함. (Commands)
E0044017,E0041546,Head가 Tail에게 지시함. (Commands)
E0044017,E0042299,Head가 Tail에게 지시함. (Commands)
E0044017,E0010138,Head가 Tail에게 지시함. (Commands)
E0044017,E0032268,Head가 Tail에게 지시함. (Commands)
E0044017,E0020869,Head가 Tail에게 지시함. (Commands)
E0044017,E0006826,Head가 Tail에게 지시함. (Commands)
E0044017,E0035685,Head가 Tail에게 지시함. (Commands)
E0044017,E0029476,Head가 Tail에게 지시함. (Commands)
E0044017,E0038070,Head가 Tail에게 지시함. (Commands)
E0032268,E0041546,Head가 Tail에게 지시함. (Commands)
E0032268,E0042299,Head가 Tail에게 지시함. (Commands)
E0032268,E0010138,Head가 Tail에게 지시함. (Commands)
E0032268,E0044017,Head가 Tail에게 지시함. (Commands)
E0032268,E0020869,Head가 Tail에게 지시함. (Commands)
E0032268,E0006826,Head가 Tail에게 지시함. (Commands)
E0032268,E0035685,Head가 Tail에게 지시함. (Commands)
E0032268,E0029476,Head가 Tail에게 지시함. (Commands)
E0032268,E0038070,Head가 Tail에게 지시함. (Commands)
E0020869,E0041546,Head가 Tail에게 지시함. (Commands)
E0020869,E0042299,Head가 Tail에게 지시함. (Commands)
E0020869,E0010138,Head가 Tail에게 지시함. (Commands)
E0020869,E0044017,Head가 Tail에게 지시함. (Commands)
E0020869,E0032268,Head가 Tail에게 지시함. (Commands)
E0020869,E0006826,Head가 Tail에게 지시함. (Commands)
E0020869,E0035685,Head가 Tail에게 지시함. (Commands)
E0020869,E0029476,Head가 Tail에게 지시함. (Commands)
E0020869,E0038070,Head가 Tail에게 지시함. (Commands)
E0006826,E0041546,Head가 Tail에게 지시함. (Commands)
E0006826,E0042299,Head가 Tail에게 지시함. (Commands)
E0006826,E0010138,Head가 Tail에게 지시함. (Commands)
E0006826,E0044017,Head가 Tail에게 지시함. (Commands)
E0006826,E0032268,Head가 Tail에게 지시함. (Commands)
E0006826,E0020869,Head가 Tail에게 지시함. (Commands)
E0006826,E0035685,Head가 Tail에게 지시함. (Commands)
E0006826,E0029476,Head가 Tail에게 지시함. (Commands)
E0006826,E0038070,Head가 Tail에게 지시함. (Commands)
E0035685,E0041546,Head가 Tail에게 지시함. (Commands)
E0035685,E0042299,Head가 Tail에게 지시함. (Commands)
E0035685,E0010138,Head가 Tail에게 지시함. (Commands)
E0035685,E0044017,Head가 Tail에게 지시함. (Commands)
E0035685,E0032268,Head가 Tail에게 지시함. (Commands)
E0035685,E0020869,Head가 Tail에게 지시함. (Commands)
E0035685,E0006826,Head가 Tail에게 지시함. (Commands)
E0035685,E0029476,Head가 Tail에게 지시함. (Commands)
E0035685,E0038070,Head가 Tail에게 지시함. (Commands)
E0029476,E0041546,Head가 Tail에게 지시함. (Commands)
E0029476,E0042299,Head가 Tail에게 지시함. (Commands)
E0029476,E0010138,Head가 Tail에게 지시함. (Commands)
E0029476,E0044017,Head가 Tail에게 지시함. (Commands)
E0029476,E0032268,Head가 Tail에게 지시함. (Commands)
E0029476,E0020869,Head가 Tail에게 지시함. (Commands)
E0029476,E0006826,Head가 Tail에게 지시함. (Commands)
E0029476,E0035685,Head가 Tail에게 지시함. (Commands)
E0029476,E0038070,Head가 Tail에게 지시함. (Commands)
E0038070,E0041546,Head가 Tail에게 지시함. (Commands)
E0038070,E0042299,Head가 Tail에게 지시함. (Commands)
E0038070,E0010138,Head가 Tail에게 지시함. (Commands)
E0038070,E0044017,Head가 Tail에게 지시함. (Commands)
E0038070,E0032268,Head가 Tail에게 지시함. (Commands)
E0038070,E0020869,Head가 Tail에게 지시함. (Commands)
E0038070,E0006826,Head가 Tail에게 지시함. (Commands)
E0038070,E0035685,Head가 Tail에게 지시함. (Commands)
E0038070,E0029476,Head가 Tail에게 지시함. (Commands)
E0003820,E0020681,Head가 Tail에게 지시함. (Commands)
E0003820,E0007026,Head가 Tail에게 지시함. (Commands)
E0003820,E0035685,Head가 Tail에게 지시함. (Commands)
E0020681,E0003820,Head가 Tail에게 지시함. (Commands)
E0020681,E0007026,Head가 Tail에게 지시함. (Commands)
E0020681,E0035685,Head가 Tail에게 지시함. (Commands)
E0007026,E0003820,Head가 Tail에게 지시함. (Commands)
E0007026,E0020681,Head가 Tail에게 지시함. (Commands)
E0007026,E0035685,Head가 Tail에게 지시함. (Commands)
E0035685,E0003820,Head가 Tail에게 지시함. (Commands)
E0035685,E0020681,Head가 Tail에게 지시함. (Commands)
E0035685,E0007026,Head가 Tail에게 지시함. (Commands)
E0046429,E0032268,Head가 Tail에게 지시함. (Commands)
E0046429,E0035685,Head가 Tail에게 지시함. (Commands)
E0032268,E0046429,Head가 Tail에게 지시함. (Commands)
E0032268,E0035685,Head가 Tail에게 지시함. (Commands)
E0035685,E0046429,Head가 Tail에게 지시함. (Commands)
E0035685,E0032268,Head가 Tail에게 지시함. (Commands)
E0033874,E0009681,Head가 Tail에게 지시함. (Commands)
E0033874,E0015792,Head가 Tail에게 지시함. (Commands)
E0009681,E0033874,Head가 Tail에게 지시함. (Commands)
E0009681,E0015792,Head가 Tail에게 지시함. (Commands)
E0015792,E0033874,Head가 Tail에게 지시함. (Commands)
E0015792,E0009681,Head가 Tail에게 지시함. (Commands)
E0046429,E0011304,Head가 Tail에게 보고함 (Reports to)
E0032268,E0046429,Head가 Tail에게 지시함. (Commands)
E0032268,E0046429,Head가 Tail에게 보고함 (Reports to)
E0032268,E0047747,Head가 Tail에게 지시함. (Commands)
E0032268,E0048959,Head가 Tail에게 지시함. (Commands)
E0032268,E0011304,Head가 Tail에게 지시함. (Commands)
E0047747,E0046429,Head가 Tail에게 지시함. (Commands)
E0047747,E0046429,Head가 Tail에게 보고함 (Reports to)
E0047747,E0032268,Head가 Tail에게 지시함. (Commands)
E0047747,E0048959,Head가 Tail에게 지시함. (Commands)
E0047747,E0011304,Head가 Tail에게 지시함. (Commands)
E0048959,E0046429,Head가 Tail에게 보고함 (Reports to)
E0048959,E0047747,Head가 Tail에게 지시함. (Commands)
E0048959,E0011304,Head가 Tail에게 지시함. (Commands)
E0011304,E0046429,Head가 Tail에게 보고함 (Reports to)
E0011304,E0032268,Head가 Tail에게 지시함. (Commands)
E0011304,E0047747,Head가 Tail에게 지시함. (Commands)
E0011304,E0048959,Head가 Tail에게 지시함. (Commands)
E0046429,E0050467,Head가 Tail에게 지시함. (Commands)
E0050467,E0046429,Head가 Tail에게 지시함. (Commands)
E0050566,E0047393,Head가 Tail에게 지시함. (Commands)
E0047393,E0050566,Head가 Tail에게 지시함. (Commands)
E0041546,E0042299,Head가 Tail에게 지시함. (Commands)
E0041546,E0010138,Head가 Tail에게 지시함. (Commands)
E0041546,E0048240,Head가 Tail에게 지시함. (Commands)
E0041546,E0050862,Head가 Tail에게 지시함. (Commands)
E0041546,E0041484,Head가 Tail에게 지시함. (Commands)
E0042299,E0041546,Head가 Tail에게 지시함. (Commands)
E0042299,E0010138,Head가 Tail에게 지시함. (Commands)
E0042299,E0048240,Head가 Tail에게 지시함. (Commands)
E0042299,E0050862,Head가 Tail을 도와줌. (Helps)
E0042299,E0041484,Head가 Tail에게 지시함. (Commands)
E0010138,E0041546,Head가 Tail에게 지시함. (Commands)
E0010138,E0042299,Head가 Tail에게 지시함. (Commands)
E0010138,E0048240,Head가 Tail에게 지시함. (Commands)
E0010138,E0050862,Head가 Tail을 도와줌. (Helps)
E0010138,E0041484,Head가 Tail에게 지시함. (Commands)
E0048240,E0041546,Head가 Tail에게 지시함. (Commands)
E0048240,E0042299,Head가 Tail에게 지시함. (Commands)
E0048240,E0010138,Head가 Tail에게 지시함. (Commands)
E0048240,E0050862,Head가 Tail을 도와줌. (Helps)
E0048240,E0041484,Head가 Tail에게 지시함. (Commands)
E0050862,E0042299,Head가 Tail을 도와줌. (Helps)
E0050862,E0010138,Head가 Tail을 도와줌. (Helps)
E0050862,E0048240,Head가 Tail을 도와줌. (Helps)
E0041484,E0041546,Head가 Tail에게 지시함. (Commands)
E0041484,E0042299,Head가 Tail에게 지시함. (Commands)
E0041484,E0010138,Head가 Tail에게 지시함. (Commands)
E0041484,E0048240,Head가 Tail에게 지시함. (Commands)
E0041484,E0050862,Head가 Tail에게 지시함. (Commands)
E0041484,E0057968,Head가 Tail에게 지시함. (Commands)
E0050862,E0001263,Head가 Tail에게 지시함. (Commands)
E0050862,E0048563,Head가 Tail을 비난함. (Blames)
E0001263,E0050862,Head가 Tail에게 지시함. (Commands)
E0048563,E0001263,Head가 Tail에게 지시함. (Commands)
E0065302,E0001263,Head가 Tail을 믿음. (Trusts)
E0065302,E0011304,Head가 Tail을 믿음. (Trusts)
E0001263,E0065302,Head가 Tail을 믿음. (Trusts)
E0001263,E0011304,Head가 Tail을 믿음. (Trusts)
E0011304,E0065302,Head가 Tail을 믿음. (Trusts)
E0011304,E0001263,Head가 Tail을 믿음. (Trusts)
E0057690,E0011304,Head가 Tail에게 지시함. (Commands)
E0057690,E0021961,Head가 Tail에게 지시함. (Commands)
E0057690,E0042255,Head가 Tail에게 지시함. (Commands)
E0011304,E0057690,Head가 Tail에게 지시함. (Commands)
E0011304,E0021961,Head가 Tail에게 지시함. (Commands)
E0011304,E0042255,Head가 Tail에게 지시함. (Commands)
E0021961,E0057690,Head가 Tail에게 지시함. (Commands)
E0021961,E0011304,Head가 Tail에게 지시함. (Commands)
E0021961,E0042255,Head가 Tail에게 지시함. (Commands)
E0042255,E0057690,Head가 Tail에게 지시함. (Commands)
E0042255,E0011304,Head가 Tail에게 지시함. (Commands)
E0042255,E0021961,Head가 Tail에게 지시함. (Commands)
E0007022,E0053291,Head가 Tail에게 지시함. (Commands)
E0007022,E0053291,Head가 Tail에게 보고함 (Reports to)
E0041805,E0053291,Head가 Tail에게 지시함. (Commands)
E0041805,E0044818,Head가 Tail에게 지시함. (Commands)
E0053291,E0007022,Head가 Tail에게 지시함. (Commands)
E0053291,E0041805,Head가 Tail에게 지시함. (Commands)
E0053291,E0044818,Head가 Tail에게 지시함. (Commands)
E0044818,E0007022,Head가 Tail에게 지시함. (Commands)
E0044818,E0041805,Head가 Tail에게 지시함. (Commands)
E0044818,E0053291,Head가 Tail에게 지시함. (Commands)
E0040619,E0032600,Head가 Tail에게 지시함. (Commands)
E0040619,E0033703,Head가 Tail에게 지시함. (Commands)
E0032600,E0040619,Head가 Tail에게 지시함. (Commands)
E0033703,E0040619,Head가 Tail에게 지시함. (Commands)
E0032600,E0007026,Head가 Tail에게 지시함. (Commands)
E0032600,E0041805,Head가 Tail에게 지시함. (Commands)
E0032600,E0046072,Head가 Tail에게 지시함. (Commands)
E0007026,E0032600,Head가 Tail에게 지시함. (Commands)
E0007026,E0041805,Head가 Tail에게 지시함. (Commands)
E0007026,E0046072,Head가 Tail에게 지시함. (Commands)
E0041805,E0032600,Head가 Tail에게 지시함. (Commands)
E0041805,E0007026,Head가 Tail에게 지시함. (Commands)
E0041805,E0046072,Head가 Tail에게 지시함. (Commands)
E0046072,E0032600,Head가 Tail에게 지시함. (Commands)
E0046072,E0007026,Head가 Tail에게 지시함. (Commands)
E0046072,E0041805,Head가 Tail에게 지시함. (Commands)
E0046429,E0041805,Head가 Tail에게 지시함. (Commands)
E0046429,E0050026,Head가 Tail에게 지시함. (Commands)
E0046429,E0029476,Head가 Tail에게 지시함. (Commands)
E0047747,E0046429,Head가 Tail에게 지시함. (Commands)
